country_id,state_code,country_name,country_total_votes,party,first_name,last_name,votes
1,AK,Alasaba,220596,Dem,Barack,Obama,91696
2,AK,Akaskak,220596,Dem,Barack,Obama,91696
3,AL,Autauga,23909,Dem,Barack,Obama,6354
4,AK,Akaska,220596,Dem,Barack,Obama,91696
5,AL,Baldwin,84988,Dem,Barack,Obama,18329
6,AL,Barbour,11459,Dem,Barack,Obama,5873
7,AL,Bibb,8391,Dem,Barack,Obama,2200
8,AL,Blount,23980,Dem,Barack,Obama,2961
9,AL,Bullock,5318,Dem,Barack,Obama,4058
10,AL,Butler,9483,Dem,Barack,Obama,4367
11,AL,Calhoun,46240,Dem,Barack,Obama,15500
12,AL,Chambers,14562,Dem,Barack,Obama,6853
13,AL,Cherokee,9761,Dem,Barack,Obama,2126
14,AL,Chilton,17434,Dem,Barack,Obama,3391
15,AL,Choctaw,7965,Dem,Barack,Obama,3785
16,AL,Clarke,13827,Dem,Barack,Obama,6317
17,AL,Clay,6640,Dem,Barack,Obama,1770
18,AL,Cleburne,6302,Dem,Barack,Obama,971
19,AL,Coffee,19715,Dem,Barack,Obama,4899
20,AL,Colbert,23374,Dem,Barack,Obama,9160
21,AL,Conecuh,7013,Dem,Barack,Obama,3551
22,AL,Coosa,5243,Dem,Barack,Obama,2188
23,AL,Covington,15415,Dem,Barack,Obama,3155
24,AL,Crenshaw,6411,Dem,Barack,Obama,2048
25,AL,Cullman,33178,Dem,Barack,Obama,4855
26,AL,Dale,18551,Dem,Barack,Obama,5283
27,AL,Dallas,20936,Dem,Barack,Obama,14599
28,AL,DeKalb,23842,Dem,Barack,Obama,5235
29,AL,Elmore,35440,Dem,Barack,Obama,8940
30,AL,Escambia,14832,Dem,Barack,Obama,5476
31,AL,Etowah,42490,Dem,Barack,Obama,12792
32,AL,Fayette,7912,Dem,Barack,Obama,1803
33,AL,Franklin,10859,Dem,Barack,Obama,3171
34,AL,Geneva,11318,Dem,Barack,Obama,2039
35,AL,Greene,5328,Dem,Barack,Obama,4514
36,AL,Hale,8628,Dem,Barack,Obama,5401
37,AL,Henry,8700,Dem,Barack,Obama,3046
38,AL,Houston,41843,Dem,Barack,Obama,12348
39,AL,Jackson,20555,Dem,Barack,Obama,5817
40,AL,Jefferson,303424,Dem,Barack,Obama,159658
41,AL,Lamar,7159,Dem,Barack,Obama,1643
42,AL,Lauderdale,36908,Dem,Barack,Obama,12504
43,AL,Lawrence,14079,Dem,Barack,Obama,5055
44,AL,Lee,54115,Dem,Barack,Obama,21274
45,AL,Limestone,35406,Dem,Barack,Obama,9809
46,AL,Lowndes,7519,Dem,Barack,Obama,5747
47,AL,Macon,10385,Dem,Barack,Obama,9045
48,AL,Madison,154632,Dem,Barack,Obama,61802
49,AL,Marengo,11509,Dem,Barack,Obama,6154
50,AL,Marion,12104,Dem,Barack,Obama,2249
51,AL,Marshall,32455,Dem,Barack,Obama,6271
52,AL,Mobile,174189,Dem,Barack,Obama,78417
53,AL,Monroe,10680,Dem,Barack,Obama,4897
54,AL,Montgomery,101781,Dem,Barack,Obama,62993
55,AL,Morgan,49198,Dem,Barack,Obama,13401
56,AL,Perry,6065,Dem,Barack,Obama,4536
57,AL,Pickens,9599,Dem,Barack,Obama,4448
58,AL,Pike,14057,Dem,Barack,Obama,6009
59,AL,Randolph,10391,Dem,Barack,Obama,3076
60,AL,Russell,18871,Dem,Barack,Obama,10495
61,AL,St. Clair,35105,Dem,Barack,Obama,5790
62,AL,Shelby,92204,Dem,Barack,Obama,19944
63,AL,Sumter,7025,Dem,Barack,Obama,5420
64,AL,Talladega,33317,Dem,Barack,Obama,13878
65,AL,Tallapoosa,18668,Dem,Barack,Obama,6252
66,AL,Tuscaloosa,78495,Dem,Barack,Obama,32003
67,AL,Walker,28497,Dem,Barack,Obama,6551
68,AL,Washington,8761,Dem,Barack,Obama,2971
69,AL,Wilcox,6547,Dem,Barack,Obama,4867
70,AL,Winston,9712,Dem,Barack,Obama,1286
72,AR,Arkansas,6488,Dem,Barack,Obama,2454
73,AR,Ashley,7915,Dem,Barack,Obama,2855
74,AR,Baxter,19339,Dem,Barack,Obama,5172
75,AR,Benton,77525,Dem,Barack,Obama,22144
76,AR,Boone,15363,Dem,Barack,Obama,3762
77,AR,Bradley,3634,Dem,Barack,Obama,1447
78,AR,Calhoun,2174,Dem,Barack,Obama,660
79,AR,Carroll,10172,Dem,Barack,Obama,3691
80,AR,Chicot,4361,Dem,Barack,Obama,2649
81,AR,Clark,8406,Dem,Barack,Obama,3808
82,AR,Clay,5110,Dem,Barack,Obama,1738
83,AR,Cleburne,11643,Dem,Barack,Obama,2618
84,AR,Cleveland,3266,Dem,Barack,Obama,845
85,AR,Columbia,9455,Dem,Barack,Obama,3557
86,AR,Conway,7724,Dem,Barack,Obama,3003
87,AR,Craighead,31207,Dem,Barack,Obama,10351
88,AR,Crawford,20562,Dem,Barack,Obama,4872
89,AR,Crittenden,15513,Dem,Barack,Obama,9092
90,AR,Cross,6680,Dem,Barack,Obama,2279
91,AR,Dallas,3083,Dem,Barack,Obama,1337
92,AR,Desha,4240,Dem,Barack,Obama,2353
93,AR,Drew,6626,Dem,Barack,Obama,2627
94,AR,Faulkner,41322,Dem,Barack,Obama,13559
95,AR,Franklin,6539,Dem,Barack,Obama,1725
96,AR,Fulton,4522,Dem,Barack,Obama,1452
97,AR,Garland,39241,Dem,Barack,Obama,13317
98,AR,Grant,6478,Dem,Barack,Obama,1467
99,AR,Greene,13754,Dem,Barack,Obama,3998
100,AR,Hempstead,6919,Dem,Barack,Obama,2466
101,AR,Hot Spring,11239,Dem,Barack,Obama,3824
102,AR,Howard,4419,Dem,Barack,Obama,1460
103,AR,Independence,12390,Dem,Barack,Obama,3279
104,AR,Izard,5313,Dem,Barack,Obama,1563
105,AR,Jackson,5338,Dem,Barack,Obama,2093
106,AR,Jefferson,27364,Dem,Barack,Obama,17456
107,AR,Johnson,8064,Dem,Barack,Obama,2785
108,AR,Lafayette,2928,Dem,Barack,Obama,1173
109,AR,Lawrence,5537,Dem,Barack,Obama,1786
110,AR,Lee,3424,Dem,Barack,Obama,2107
111,AR,Lincoln,3725,Dem,Barack,Obama,1424
112,AR,Little River,5051,Dem,Barack,Obama,1552
113,AR,Logan,7330,Dem,Barack,Obama,2009
114,AR,Lonoke,24083,Dem,Barack,Obama,5612
115,AR,Madison,6567,Dem,Barack,Obama,2099
116,AR,Marion,7029,Dem,Barack,Obama,2024
117,AR,Miller,15329,Dem,Barack,Obama,4518
118,AR,Mississippi,13349,Dem,Barack,Obama,6445
119,AR,Monroe,3230,Dem,Barack,Obama,1583
120,AR,Montgomery,3403,Dem,Barack,Obama,920
121,AR,Nevada,3384,Dem,Barack,Obama,1314
122,AR,Newton,3661,Dem,Barack,Obama,993
123,AR,Ouachita,10303,Dem,Barack,Obama,4626
124,AR,Perry,3937,Dem,Barack,Obama,1187
125,AR,Phillips,7900,Dem,Barack,Obama,5179
126,AR,Pike,3787,Dem,Barack,Obama,850
127,AR,Poinsett,7550,Dem,Barack,Obama,2387
128,AR,Polk,7721,Dem,Barack,Obama,1556
129,AR,Pope,20390,Dem,Barack,Obama,5108
130,AR,Prairie,3134,Dem,Barack,Obama,877
131,AR,Pulaski,159055,Dem,Barack,Obama,87055
132,AR,Randolph,5948,Dem,Barack,Obama,2040
133,AR,Saint Francis,8021,Dem,Barack,Obama,4652
134,AR,Saline,47059,Dem,Barack,Obama,12868
135,AR,Scott,3637,Dem,Barack,Obama,895
136,AR,Searcy,3694,Dem,Barack,Obama,814
137,AR,Sebastian,43340,Dem,Barack,Obama,13083
138,AR,Sevier,4328,Dem,Barack,Obama,1042
139,AR,Sharp,7282,Dem,Barack,Obama,2092
140,AR,Stone,5351,Dem,Barack,Obama,1356
141,AR,Union,17160,Dem,Barack,Obama,6182
142,AR,Van Buren,6421,Dem,Barack,Obama,1826
143,AR,Washington,70231,Dem,Barack,Obama,28136
144,AR,White,26508,Dem,Barack,Obama,5765
145,AR,Woodruff,2685,Dem,Barack,Obama,1340
146,AR,Yell,5971,Dem,Barack,Obama,1720
148,AZ,Apache,25465,Dem,Barack,Obama,16833
149,AZ,Cochise,43776,Dem,Barack,Obama,16223
150,AZ,Coconino,46746,Dem,Barack,Obama,26316
151,AZ,Gila,18477,Dem,Barack,Obama,6650
152,AZ,Graham,11854,Dem,Barack,Obama,3608
153,AZ,Greenlee,2972,Dem,Barack,Obama,1310
154,AZ,La Paz,4922,Dem,Barack,Obama,1619
155,AZ,Maricopa,1187008,Dem,Barack,Obama,512008
156,AZ,Mohave,65949,Dem,Barack,Obama,18324
157,AZ,Navajo,35775,Dem,Barack,Obama,16157
158,AZ,Pima,351817,Dem,Barack,Obama,183470
159,AZ,Pinal,102139,Dem,Barack,Obama,41428
160,AZ,Santa Cruz,13894,Dem,Barack,Obama,9486
161,AZ,Yavapai,96790,Dem,Barack,Obama,32624
162,AZ,Yuma,33935,Dem,Barack,Obama,14025
164,CA,Alameda,558386,Dem,Barack,Obama,438091
165,CA,Alpine,647,Dem,Barack,Obama,389
166,CA,Amador,15303,Dem,Barack,Obama,6001
167,CA,Butte,70163,Dem,Barack,Obama,32567
168,CA,Calaveras,18469,Dem,Barack,Obama,7404
169,CA,Colusa,5865,Dem,Barack,Obama,2248
170,CA,Contra Costa,351257,Dem,Barack,Obama,230826
171,CA,Del Norte,7940,Dem,Barack,Obama,3396
172,CA,El Dorado,85923,Dem,Barack,Obama,34033
173,CA,Fresno,180244,Dem,Barack,Obama,85862
174,CA,Glenn,9142,Dem,Barack,Obama,3276
175,CA,Humboldt,46269,Dem,Barack,Obama,27757
176,CA,Imperial,27453,Dem,Barack,Obama,17464
177,CA,Inyo,6501,Dem,Barack,Obama,2775
178,CA,Kern,168116,Dem,Barack,Obama,64690
179,CA,Kings,30139,Dem,Barack,Obama,12282
180,CA,Lake,16274,Dem,Barack,Obama,9159
181,CA,Lassen,10603,Dem,Barack,Obama,3044
182,CA,Los Angeles,2427869,Dem,Barack,Obama,1672164
183,CA,Madera,32372,Dem,Barack,Obama,12698
184,CA,Marin,99286,Dem,Barack,Obama,73450
185,CA,Mariposa,7805,Dem,Barack,Obama,3080
186,CA,Mendocino,17928,Dem,Barack,Obama,11869
187,CA,Merced,50538,Dem,Barack,Obama,26128
188,CA,Modoc,3986,Dem,Barack,Obama,1113
189,CA,Mono,4917,Dem,Barack,Obama,2574
190,CA,Monterey,78522,Dem,Barack,Obama,51712
191,CA,Napa,32332,Dem,Barack,Obama,19964
192,CA,Nevada,30864,Dem,Barack,Obama,14261
193,CA,Orange,1021315,Dem,Barack,Obama,457077
194,CA,Placer,126325,Dem,Barack,Obama,49126
195,CA,Plumas,9128,Dem,Barack,Obama,3670
196,CA,Riverside,589721,Dem,Barack,Obama,287754
197,CA,Sacramento,388090,Dem,Barack,Obama,221063
198,CA,San Benito,14972,Dem,Barack,Obama,8617
199,CA,San Bernardino,531692,Dem,Barack,Obama,274203
200,CA,San Diego,928256,Dem,Barack,Obama,478386
201,CA,San Francisco,321023,Dem,Barack,Obama,267857
202,CA,San Joaquin,149587,Dem,Barack,Obama,80005
203,CA,San Luis Obispo,117597,Dem,Barack,Obama,57655
204,CA,San Mateo,211814,Dem,Barack,Obama,151036
205,CA,Santa Barbara,147249,Dem,Barack,Obama,84279
206,CA,Santa Clara,491687,Dem,Barack,Obama,343239
207,CA,Santa Cruz,81294,Dem,Barack,Obama,61106
208,CA,Shasta,54121,Dem,Barack,Obama,18184
209,CA,Sierra,1779,Dem,Barack,Obama,652
210,CA,Siskiyou,17505,Dem,Barack,Obama,7110
211,CA,Solano,138565,Dem,Barack,Obama,87225
212,CA,Sonoma,175738,Dem,Barack,Obama,124504
213,CA,Stanislaus,143620,Dem,Barack,Obama,70609
214,CA,Sutter,20988,Dem,Barack,Obama,8004
215,CA,Tehama,17356,Dem,Barack,Obama,6032
216,CA,Trinity,5030,Dem,Barack,Obama,2367
217,CA,Tulare,72832,Dem,Barack,Obama,29191
218,CA,Tuolumne,23730,Dem,Barack,Obama,9628
219,CA,Ventura,267907,Dem,Barack,Obama,138119
220,CA,Yolo,59613,Dem,Barack,Obama,38856
221,CA,Yuba,15009,Dem,Barack,Obama,5817
223,CO,Adams,161495,CST,Virgil,Goode,523
224,CO,Alamosa,6671,CST,Virgil,Goode,31
225,CO,Arapahoe,254746,CST,Virgil,Goode,560
226,CO,Archuleta,6646,CST,Virgil,Goode,23
227,CO,Baca,2096,CST,Virgil,Goode,19
228,CO,Bent,1881,CST,Virgil,Goode,8
229,CO,Boulder,173207,CST,Virgil,Goode,252
230,CO,Broomfield,32191,CST,Virgil,Goode,76
231,CO,Chaffee,10217,CST,Virgil,Goode,33
232,CO,Cheyenne,1045,CST,Virgil,Goode,6
233,CO,Clear Creek,5610,CST,Virgil,Goode,13
234,CO,Conejos,4027,CST,Virgil,Goode,11
235,CO,Costilla,1804,CST,Virgil,Goode,14
236,CO,Crowley,1502,CST,Virgil,Goode,8
237,CO,Custer,2697,CST,Virgil,Goode,9
238,CO,Delta,15681,CST,Virgil,Goode,58
239,CO,Denver,285564,CST,Virgil,Goode,387
240,CO,Dolores,1218,CST,Virgil,Goode,6
241,CO,Douglas,150160,CST,Virgil,Goode,200
242,CO,Eagle,22374,CST,Virgil,Goode,23
243,CO,Elbert,13993,CST,Virgil,Goode,43
244,CO,El Paso,275604,CST,Virgil,Goode,764
245,CO,Fremont,20258,CST,Virgil,Goode,88
246,CO,Garfield,23695,CST,Virgil,Goode,53
247,CO,Gilpin,3271,CST,Virgil,Goode,8
248,CO,Grand,7961,CST,Virgil,Goode,23
249,CO,Gunnison,7912,CST,Virgil,Goode,21
250,CO,Hinsdale,598,CST,Virgil,Goode,4
251,CO,Huerfano,3623,CST,Virgil,Goode,12
252,CO,Jackson,848,CST,Virgil,Goode,5
253,CO,Jefferson,300151,CST,Virgil,Goode,598
254,CO,Kiowa,821,CST,Virgil,Goode,3
255,CO,Kit Carson,3525,CST,Virgil,Goode,12
256,CO,Lake,2993,CST,Virgil,Goode,16
257,CO,La Plata,28475,CST,Virgil,Goode,55
258,CO,Larimer,161823,CST,Virgil,Goode,409
259,CO,Las Animas,6532,CST,Virgil,Goode,15
260,CO,Lincoln,2248,CST,Virgil,Goode,9
261,CO,Logan,9030,CST,Virgil,Goode,45
262,CO,Mesa,69033,CST,Virgil,Goode,185
263,CO,Mineral,650,CST,Virgil,Goode,1
264,CO,Moffat,6042,CST,Virgil,Goode,25
265,CO,Montezuma,12232,CST,Virgil,Goode,33
266,CO,Montrose,19054,CST,Virgil,Goode,73
267,CO,Morgan,10478,CST,Virgil,Goode,51
268,CO,Otero,8039,CST,Virgil,Goode,36
269,CO,Ouray,3183,CST,Virgil,Goode,10
270,CO,Park,9054,CST,Virgil,Goode,48
271,CO,Phillips,2265,CST,Virgil,Goode,4
272,CO,Pitkin,9779,CST,Virgil,Goode,7
273,CO,Prowers,4809,CST,Virgil,Goode,13
274,CO,Pueblo,73306,CST,Virgil,Goode,233
275,CO,Rio Blanco,3311,CST,Virgil,Goode,15
276,CO,Rio Grande,5453,CST,Virgil,Goode,25
277,CO,Routt,13038,CST,Virgil,Goode,18
278,CO,Saguache,2796,CST,Virgil,Goode,10
279,CO,San Juan,506,CST,Virgil,Goode,3
280,CO,San Miguel,4215,CST,Virgil,Goode,12
281,CO,Sedgwick,1337,CST,Virgil,Goode,5
282,CO,Summit,15038,CST,Virgil,Goode,21
283,CO,Teller,12144,CST,Virgil,Goode,40
284,CO,Washington,2567,CST,Virgil,Goode,9
285,CO,Weld,112695,CST,Virgil,Goode,469
286,CO,Yuma,4481,CST,Virgil,Goode,18
288,CT,Andover,1647,GOP,Mitt,Romney,724
289,CT,Ansonia,6967,GOP,Mitt,Romney,2596
290,CT,Ashford,2173,GOP,Mitt,Romney,803
291,CT,Avon,11947,GOP,Mitt,Romney,5537
292,CT,Barkhamsted,2105,GOP,Mitt,Romney,1033
293,CT,Beacon Falls,2959,GOP,Mitt,Romney,1598
294,CT,Berlin,10984,GOP,Mitt,Romney,5361
295,CT,Bethany,3190,GOP,Mitt,Romney,1536
296,CT,Bethel,9333,GOP,Mitt,Romney,4445
297,CT,Bethlehem,2182,GOP,Mitt,Romney,1272
298,CT,Bloomfield,11891,GOP,Mitt,Romney,1925
299,CT,Bolton,2911,GOP,Mitt,Romney,1434
300,CT,Bozrah,1288,GOP,Mitt,Romney,606
301,CT,Branford,14262,GOP,Mitt,Romney,5817
302,CT,Bridgeport,37476,GOP,Mitt,Romney,5168
303,CT,Bridgewater,1186,GOP,Mitt,Romney,641
304,CT,Bristol,24088,GOP,Mitt,Romney,10548
305,CT,Brookfield,8965,GOP,Mitt,Romney,4941
306,CT,Brooklyn,3381,GOP,Mitt,Romney,1570
307,CT,Burlington,5098,GOP,Mitt,Romney,2683
308,CT,Canaan,606,GOP,Mitt,Romney,210
309,CT,Canterbury,2543,GOP,Mitt,Romney,1294
310,CT,Canton,5791,GOP,Mitt,Romney,2742
311,CT,Chaplin,1074,GOP,Mitt,Romney,466
312,CT,Cheshire,14812,GOP,Mitt,Romney,7271
313,CT,Chester,2109,GOP,Mitt,Romney,707
314,CT,Clinton,6592,GOP,Mitt,Romney,2926
315,CT,Colchester,7847,GOP,Mitt,Romney,3579
316,CT,Colebrook,856,GOP,Mitt,Romney,462
317,CT,Columbia,3074,GOP,Mitt,Romney,1316
318,CT,Cornwall,883,GOP,Mitt,Romney,250
319,CT,Coventry,6285,GOP,Mitt,Romney,2621
320,CT,Cromwell,7348,GOP,Mitt,Romney,3193
321,CT,Danbury,26161,GOP,Mitt,Romney,10590
322,CT,Darien,9468,GOP,Mitt,Romney,6220
323,CT,Deep River,2433,GOP,Mitt,Romney,932
324,CT,Derby,4685,GOP,Mitt,Romney,2032
325,CT,Durham,4026,GOP,Mitt,Romney,1985
326,CT,Eastford,1007,GOP,Mitt,Romney,465
327,CT,East Granby,2878,GOP,Mitt,Romney,1448
328,CT,East Haddam,4662,GOP,Mitt,Romney,2109
329,CT,East Hampton,6738,GOP,Mitt,Romney,3138
330,CT,East Hartford,17417,GOP,Mitt,Romney,4272
331,CT,East Haven,11302,GOP,Mitt,Romney,4650
332,CT,East Lyme,8346,GOP,Mitt,Romney,3450
333,CT,Easton,4266,GOP,Mitt,Romney,2380
334,CT,East Windsor,5387,GOP,Mitt,Romney,2250
335,CT,Ellington,7606,GOP,Mitt,Romney,3894
336,CT,Enfield,18143,GOP,Mitt,Romney,7703
337,CT,Essex,3975,GOP,Mitt,Romney,1701
338,CT,Fairfield,29933,GOP,Mitt,Romney,14352
339,CT,Farmington,13780,GOP,Mitt,Romney,6610
340,CT,Franklin,1055,GOP,Mitt,Romney,516
341,CT,Glastonbury,19166,GOP,Mitt,Romney,8809
342,CT,Goshen,1785,GOP,Mitt,Romney,1017
343,CT,Granby,6378,GOP,Mitt,Romney,3221
344,CT,Greenwich,25714,GOP,Mitt,Romney,14368
345,CT,Griswold,4846,GOP,Mitt,Romney,2166
346,CT,Groton,13964,GOP,Mitt,Romney,5367
347,CT,Guilford,12693,GOP,Mitt,Romney,5170
348,CT,Haddam,4646,GOP,Mitt,Romney,2230
349,CT,Hamden,26900,GOP,Mitt,Romney,7482
350,CT,Hampton,1029,GOP,Mitt,Romney,413
351,CT,Hartford,34037,GOP,Mitt,Romney,2138
352,CT,Hartland,1208,GOP,Mitt,Romney,778
353,CT,Harwinton,3244,GOP,Mitt,Romney,1924
354,CT,Hebron,5077,GOP,Mitt,Romney,2471
355,CT,Kent,1706,GOP,Mitt,Romney,606
356,CT,Killingly,6026,GOP,Mitt,Romney,2653
357,CT,Killingworth,3816,GOP,Mitt,Romney,1840
358,CT,Lebanon,3619,GOP,Mitt,Romney,1685
359,CT,Ledyard,6900,GOP,Mitt,Romney,3209
360,CT,Lisbon,2050,GOP,Mitt,Romney,890
361,CT,Litchfield,4632,GOP,Mitt,Romney,2403
362,CT,Lyme,1473,GOP,Mitt,Romney,593
363,CT,Madison,10533,GOP,Mitt,Romney,5193
364,CT,Manchester,23869,GOP,Mitt,Romney,7961
365,CT,Mansfield,9363,GOP,Mitt,Romney,2193
366,CT,Marlborough,3509,GOP,Mitt,Romney,1668
367,CT,Meriden,22006,GOP,Mitt,Romney,6880
368,CT,Middlebury,4583,GOP,Mitt,Romney,2865
369,CT,Middlefield,2539,GOP,Mitt,Romney,1168
370,CT,Middletown,20219,GOP,Mitt,Romney,6105
371,CT,Milford,25476,GOP,Mitt,Romney,11461
372,CT,Monroe,10335,GOP,Mitt,Romney,5757
373,CT,Montville,7230,GOP,Mitt,Romney,3115
374,CT,Morris,1309,GOP,Mitt,Romney,747
375,CT,Naugatuck,11918,GOP,Mitt,Romney,5807
376,CT,New Britain,21208,GOP,Mitt,Romney,4782
377,CT,New Canaan,10862,GOP,Mitt,Romney,6966
378,CT,New Fairfield,7699,GOP,Mitt,Romney,4288
379,CT,New Hartford,3881,GOP,Mitt,Romney,2056
380,CT,New Haven,44643,GOP,Mitt,Romney,4430
381,CT,Newington,14735,GOP,Mitt,Romney,5752
382,CT,New London,8499,GOP,Mitt,Romney,1654
383,CT,New Milford,13160,GOP,Mitt,Romney,6330
384,CT,Newtown,14575,GOP,Mitt,Romney,7591
385,CT,Norfolk,949,GOP,Mitt,Romney,384
386,CT,North Branford,6738,GOP,Mitt,Romney,3290
387,CT,North Canaan,1277,GOP,Mitt,Romney,552
388,CT,North Haven,12502,GOP,Mitt,Romney,5990
389,CT,North Stonington,2723,GOP,Mitt,Romney,1279
390,CT,Norwalk,35499,GOP,Mitt,Romney,12773
391,CT,Norwich,12924,GOP,Mitt,Romney,4144
392,CT,Old Lyme,4561,GOP,Mitt,Romney,1958
393,CT,Old Saybrook,5916,GOP,Mitt,Romney,2753
394,CT,Orange,7895,GOP,Mitt,Romney,4206
395,CT,Oxford,6598,GOP,Mitt,Romney,3905
396,CT,Plainfield,5450,GOP,Mitt,Romney,2378
397,CT,Plainville,7967,GOP,Mitt,Romney,3320
398,CT,Plymouth,5352,GOP,Mitt,Romney,2713
399,CT,Pomfret,2149,GOP,Mitt,Romney,1012
400,CT,Portland,4875,GOP,Mitt,Romney,2141
401,CT,Preston,2393,GOP,Mitt,Romney,1186
402,CT,Prospect,5149,GOP,Mitt,Romney,3235
403,CT,Putnam,3421,GOP,Mitt,Romney,1507
404,CT,Redding,5351,GOP,Mitt,Romney,2503
405,CT,Ridgefield,13955,GOP,Mitt,Romney,7360
406,CT,Rocky Hill,9308,GOP,Mitt,Romney,4029
407,CT,Roxbury,1477,GOP,Mitt,Romney,706
408,CT,Salem,2138,GOP,Mitt,Romney,996
409,CT,Salisbury,2243,GOP,Mitt,Romney,659
410,CT,Scotland,835,GOP,Mitt,Romney,415
411,CT,Seymour,7186,GOP,Mitt,Romney,3630
412,CT,Sharon,1440,GOP,Mitt,Romney,519
413,CT,Shelton,18904,GOP,Mitt,Romney,10327
414,CT,Sherman,2096,GOP,Mitt,Romney,1049
415,CT,Simsbury,13742,GOP,Mitt,Romney,6710
416,CT,Somers,4946,GOP,Mitt,Romney,2837
417,CT,Southbury,10159,GOP,Mitt,Romney,5626
418,CT,Southington,21462,GOP,Mitt,Romney,10452
419,CT,South Windsor,13659,GOP,Mitt,Romney,5774
420,CT,Sprague,1399,GOP,Mitt,Romney,655
421,CT,Stafford,5624,GOP,Mitt,Romney,2491
422,CT,Stamford,47529,GOP,Mitt,Romney,17473
423,CT,Sterling,1399,GOP,Mitt,Romney,711
424,CT,Stonington,9649,GOP,Mitt,Romney,3884
425,CT,Stratford,23034,GOP,Mitt,Romney,9324
426,CT,Suffield,7271,GOP,Mitt,Romney,3863
427,CT,Thomaston,3763,GOP,Mitt,Romney,2144
428,CT,Thompson,4050,GOP,Mitt,Romney,1993
429,CT,Tolland,8086,GOP,Mitt,Romney,3840
430,CT,Torrington,14419,GOP,Mitt,Romney,7320
431,CT,Trumbull,18869,GOP,Mitt,Romney,9986
432,CT,Union,516,GOP,Mitt,Romney,250
433,CT,Vernon,12815,GOP,Mitt,Romney,5079
434,CT,Voluntown,1238,GOP,Mitt,Romney,600
435,CT,Wallingford,21083,GOP,Mitt,Romney,9259
436,CT,Warren,827,GOP,Mitt,Romney,407
437,CT,Washington,2082,GOP,Mitt,Romney,824
438,CT,Waterbury,43804,GOP,Mitt,Romney,11043
439,CT,Waterford,9901,GOP,Mitt,Romney,4183
440,CT,Watertown,10806,GOP,Mitt,Romney,6581
441,CT,Westbrook,3553,GOP,Mitt,Romney,1605
442,CT,West Hartford,31968,GOP,Mitt,Romney,10538
443,CT,West Haven,20278,GOP,Mitt,Romney,5789
444,CT,Weston,5425,GOP,Mitt,Romney,2514
445,CT,Westport,15047,GOP,Mitt,Romney,6439
446,CT,Wethersfield,13936,GOP,Mitt,Romney,6015
447,CT,Willington,2830,GOP,Mitt,Romney,1241
448,CT,Wilton,10115,GOP,Mitt,Romney,5424
449,CT,Winchester,4680,GOP,Mitt,Romney,2389
450,CT,Windham,7875,GOP,Mitt,Romney,1944
451,CT,Windsor,15938,GOP,Mitt,Romney,4305
452,CT,Windsor Locks,5720,GOP,Mitt,Romney,2454
453,CT,Wolcott,8298,GOP,Mitt,Romney,5077
454,CT,Woodbridge,5164,GOP,Mitt,Romney,2104
455,CT,Woodbury,5554,GOP,Mitt,Romney,3058
456,CT,Woodstock,4222,GOP,Mitt,Romney,2134
458,DC,District of Columbia,243348,Dem,Barack,Obama,222332
460,DE,Kent,68669,Dem,Barack,Obama,35525
461,DE,New Castle,251960,Dem,Barack,Obama,167051
462,DE,Sussex,93215,Dem,Barack,Obama,39971
464,FL,Alachua,120318,GOP,Mitt,Romney,48765
465,FL,Baker,11366,GOP,Mitt,Romney,8974
466,FL,Bay,79834,GOP,Mitt,Romney,56863
467,FL,Bradford,11631,GOP,Mitt,Romney,8216
468,FL,Brevard,285504,GOP,Mitt,Romney,159270
469,FL,Broward,755166,GOP,Mitt,Romney,243732
470,FL,Calhoun,6152,GOP,Mitt,Romney,4366
471,FL,Charlotte,84664,GOP,Mitt,Romney,47988
472,FL,Citrus,73923,GOP,Mitt,Romney,44657
473,FL,Clay,96549,GOP,Mitt,Romney,69996
474,FL,Collier,149080,GOP,Mitt,Romney,96508
475,FL,Columbia,27163,GOP,Mitt,Romney,18429
476,FL,DeSoto,9863,GOP,Mitt,Romney,5587
477,FL,Dixie,6941,GOP,Mitt,Romney,5052
478,FL,Duval,411702,GOP,Mitt,Romney,211553
479,FL,Escambia,148430,GOP,Mitt,Romney,88671
480,FL,Flagler,50589,GOP,Mitt,Romney,26966
481,FL,Franklin,5474,GOP,Mitt,Romney,3570
482,FL,Gadsden,22495,GOP,Mitt,Romney,6628
483,FL,Gilchrist,7908,GOP,Mitt,Romney,5917
484,FL,Glades,3989,GOP,Mitt,Romney,2344
485,FL,Gulf,7107,GOP,Mitt,Romney,4995
486,FL,Hamilton,5404,GOP,Mitt,Romney,3137
487,FL,Hardee,7222,GOP,Mitt,Romney,4694
488,FL,Hendry,10185,GOP,Mitt,Romney,5355
489,FL,Hernando,83593,GOP,Mitt,Romney,44906
490,FL,Highlands,42440,GOP,Mitt,Romney,25912
491,FL,Hillsborough,541503,GOP,Mitt,Romney,249904
492,FL,Holmes,8274,GOP,Mitt,Romney,6919
493,FL,Indian River,71445,GOP,Mitt,Romney,43441
494,FL,Jackson,20940,GOP,Mitt,Romney,13417
495,FL,Jefferson,7808,GOP,Mitt,Romney,3808
496,FL,Lafayette,3399,GOP,Mitt,Romney,2668
497,FL,Lake,150796,GOP,Mitt,Romney,87637
498,FL,Lee,266034,GOP,Mitt,Romney,154112
499,FL,Leon,148335,GOP,Mitt,Romney,55806
